review_id,analysis_number,analysis_name,k,total_N,total_cases,beta,lambda,r2
CD008176_pub3,17,Vascular access thrombosis,3,114.0,11.0,0.36359466294920395,1.6647972277505252,0.8979400265838116
CD008176_pub3,19,Graft loss,10,486.0,68.0,0.566866105823685,2.050859570687656,0.9402656527386062
CD008176_pub3,19,Vascular access thrombosis,7,245.0,27.0,0.5406827921993409,1.3378424243113136,0.878410522851142
CD008176_pub3,20,Graft loss,21,1004.0,139.0,0.6107007694131532,2.142969916168202,0.9599488331758224
CD008176_pub3,21,Delayed graft function,12,455.0,140.0,1.2959942336208234,0.05336993306476005,0.7240038827978117
CD008176_pub3,22,Delayed graft function,16,735.0,207.0,1.3102825660964454,0.040889239663114994,0.731492688712418
CD008176_pub3,22,Infection,5,340.0,21.0,0.4769508597076907,1.3447230230426446,0.8463746705821237
CD008176_pub3,22,Malignancy,4,480.0,6.0,0.7061092927410577,0.07876869127614729,0.9815383058773065
CD008176_pub3,23,Major bleeding,7,253.0,8.0,1.468440635541537,0.002422934403231939,0.9882704011068421
CD008176_pub3,23,Malignancy,5,577.0,8.0,0.7726383459420786,0.06209043250226876,0.8788292789646265
CD008176_pub3,24,Infection,14,2023.0,479.0,0.7539880253038906,0.9791296027124583,0.3250007609688157
CD008176_pub3,24,Major bleeding,11,424.0,15.0,1.4154344250108846,0.003005967171639412,0.7304211276287408
CD008176_pub3,25,Infection,23,3667.0,900.0,0.9295018397835564,0.3519561248847036,0.05257075548845802
CD008237_pub4,2,Independent procedure completion: type of endoscopic procedure under study,6,411.0,266.0,1.3243718586017112,0.10593019572436085,0.8376831692633022
CD008237_pub4,3,Independent procedure completion: level of participant endoscopy experience,6,411.0,266.0,0.5861305603260287,7.8412142868145995,0.9779815375983578
CD008309_pub3,1,Composite outcome of death or bronchopulmonary dysplasia (BPD) at 36 weeks' postmenstrual age (PMA),8,228.0,22.0,0.33310662112479894,3.334013790245281,0.9893445631285497
CD008309_pub3,2,Mechanical ventilation at any time,11,368.0,68.0,1.4039742090318097,0.018489259343053354,0.5417487323866585
CD008309_pub3,3,Bradycardia (heart rate < 100 beats per minute) during the intervention,3,106.0,3.0,0.3252952026165119,0.6183612848487999,0.9349114335669382
CD008309_pub3,3,Postintervention intratracheal surfactant received,3,85.0,20.0,0.2655239363149592,5.909332709851869,0.9768491935110986
CD008309_pub3,3,"Pulmonary air leak, any (during first hospitalisation)",11,368.0,29.0,0.9887688630315309,0.0758477652977949,0.0010541196703113265
CD008309_pub3,4,BPD (clinical definition) among survivors to 36 weeks' PMA,8,272.0,16.0,0.784532699284322,0.20452645693794155,0.48817690504125255
CD008309_pub3,4,Mechanical ventilation at any time,4,136.0,28.0,0.7730419457815081,0.5635606299713279,0.4393473355590902
CD008309_pub3,5,"Pulmonary air leak, any (during first hospitalisation)",4,136.0,14.0,0.5508044550436375,0.7922371237421809,0.7107956717096998
CD008309_pub3,6,Surfactant reflux during the intervention,3,116.0,16.0,0.5846651715519855,1.1148105082047546,0.6234850645370468
CD008309_pub3,7,Postintervention intratracheal surfactant received,4,120.0,22.0,1.9621884354756232,0.0025524170843133523,0.5706685621621509
CD008309_pub3,11,Mechanical ventilation at any time,5,171.0,28.0,1.2329727401584374,0.04651177997948296,0.3597307933387631
CD008309_pub3,12,"Pulmonary air leak, any (during first hospitalisation)",5,171.0,14.0,0.8935792227459097,0.12488177287777262,0.07429457359291347
CD008309_pub3,15,BPD (clinical definition) among survivors to 36 weeks' PMA,4,136.0,8.0,0.7418587841608061,0.21151575052380878,0.3393345696744521
CD008469_pub3,1,Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up,12,849.0,146.0,0.9317089618890791,0.2878534992815306,0.17116543599248024
CD008469_pub3,1,Exacerbations leading to emergency department visits,4,369.0,39.0,0.32225780963503836,5.786660423071455,0.8553558864646721
CD008469_pub3,4,Exacerbations leading to hospitalisation ,4,354.0,5.0,0.17912098487735728,1.7406895681849222,0.9651900410182715
CD008469_pub3,6,Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up,12,1065.0,208.0,0.800251813353922,0.8456136809713336,0.7339333502988313
CD008493_pub5,1,Mortality,14,5582.0,59.0,1.1559882980066232,0.002483997681360644,0.4331367716271157
CD008493_pub5,1,Short-term mortality,6,2630.0,23.0,1.0241231079317497,0.0064662235865569975,0.010112226770591204
CD008493_pub5,2,Myocardial infarction,10,4887.0,464.0,1.656014286849606,0.00036399085891567943,0.9646314760464729
CD008493_pub5,3,Atrial fibrillation,20,7399.0,1713.0,1.114089796150854,0.08969275449853006,0.5829712288691152
CD008493_pub5,3,Myocardial infarction,5,2322.0,180.0,1.578360692098177,0.0007451117339425976,0.9514751191098426
CD008493_pub5,4,Atrial fibrillation,8,2798.0,663.0,1.1853656912527877,0.0596428995089609,0.36614035626033237
CD008493_pub5,4,Stroke,9,5156.0,88.0,0.7815593872947821,0.10334012368240658,0.6740601801598635
CD008493_pub5,5,Renal failure,11,5356.0,780.0,1.6750027846841307,0.000942526943568315,0.602035127163991
CD008493_pub5,5,Stroke,4,2571.0,40.0,0.5611661903681489,0.4197438594398508,0.8529181380840889
CD008493_pub5,6,Renal failure,4,2363.0,398.0,1.775341253037932,0.0006646230276482207,0.6522379551899256
CD008564_pub3,1,Total mortality,56,19320.0,1321.0,1.1765181869240287,0.012806233071537698,0.7279035839719318
CD008564_pub3,2,Total serious adverse events,57,19539.0,5942.0,1.3450373598930303,0.007091289398580309,0.7365172027587359
CD008564_pub3,3,Total cardiovascular events,46,16748.0,1852.0,1.168077796895686,0.026891340753383185,0.4790849987770558
CD008564_pub3,4,Cardiovascular mortality,56,19340.0,615.0,1.144375765045197,0.00975663742168712,0.5041033708410094
CD008564_pub3,5,Progression to end-stage renal disease,34,10713.0,1096.0,0.7347318124064763,1.8142391788120478,0.5802679319062218
CD008564_pub3,5,Progression to end-stage renal disease ,4,2409.0,218.0,0.3168203764817126,20.792068901652545,0.9147896507725639
CD008564_pub3,7,Doubling of serum creatinine level or 50% reduction in GFR at the end of study,5,3021.0,133.0,0.7693609744980717,0.2785255141367622,0.26739518948913443
CD008564_pub3,10,Proportion of participants reaching target blood pressure levels at end of study,6,2235.0,1196.0,1.0389853530298312,0.3850821032333871,0.6536335907115922
CD008576_pub5,1,Live birth,9,971.0,466.0,0.9228449959676015,0.8485329529502252,0.657280033031637
CD008576_pub5,3,Clinical pregnancy,6,527.0,277.0,0.8708514836823334,1.147965682803155,0.6497367370020958
CD008576_pub5,4,Miscarriage,8,862.0,121.0,1.029852866524249,0.13209928317363373,0.0245681425922315
CD008576_pub5,8,Preterm birth,10,1083.0,77.0,1.2459781741025497,0.015027942613873082,0.6985874922867348
CD008576_pub5,9,Mode of delivery - caesarean section,4,444.0,150.0,0.8517002553648815,0.8732575701510824,0.7029558835512411
CD008628_pub3,3,"Function in the long term; number of people with scores of excellent, good, or satisfactory/fair",9,138.0,44.0,0.8592163589115595,0.569435218244887,0.3985771340734344
CD008628_pub3,4,Chronic pain; number of people with pain,4,87.0,33.0,0.8560202266913585,0.7382336188618315,0.6287210116202604
CD008628_pub3,4,Return to normal activity,4,80.0,60.0,0.9767899849581188,0.8027333467858581,0.10012411685406097
CD008628_pub3,7,Return to normal activity (work) ,5,129.0,96.0,0.9016605488738335,1.2239997955517519,0.7496602903559709
CD008628_pub3,8,Postoperative complications requiring unplanned return to theatre,9,963.0,37.0,1.8805462998432811,0.00010961193836430894,0.8654336236198215
CD008628_pub3,9,Postoperative complications not requiring return to theatre,9,464.0,63.0,1.232606563522038,0.03793755266825136,0.8338975721110125
CD008628_pub3,10,Ability to wear usual footwear,4,110.0,88.0,1.0743937964947794,0.57846999622014,0.7619284066843012
CD008688_pub3,1,Pancreatic fistula (free definition),3,259.0,111.0,1.3591866636305694,0.054995835105877716,0.9889583852441629
CD008709_pub4,1,Subjective cure or improvement of urinary incontinence: 12 months,22,1795.0,1471.0,0.9776784692176512,0.9660604171782252,0.5926321936326786
CD008709_pub4,1,Subjective cure or improvement of urinary incontinence: at 12 months,3,167.0,147.0,1.0924778097540633,0.552193311729583,0.9305821836247467
CD008709_pub4,3,Objective cure or improvement of urinary incontinence: at 12 months,3,162.0,131.0,1.1749749150375668,0.33142943913739,0.9984997703894111
CD008709_pub4,3,Subjective cure or improvement of urinary incontinence: 24 to 36 months,5,452.0,373.0,1.0043447403151562,0.7676072644176577,0.002598952310468916
CD008709_pub4,4,Subjective cure or improvement of urinary incontinence: 36+ months,6,425.0,314.0,1.2796940984794212,0.15385384130711233,0.7742555725133713
CD008709_pub4,5,Objective cure or improvement of incontinence: at 12 months,25,1637.0,1415.0,1.0316118410501305,0.6851116592948818,0.570078555365263
CD008709_pub4,6,Patient-reported pain: 12 to 24 months,3,122.0,3.0,0.4668583216821711,0.2889692840761086,0.6988604010324087
CD008709_pub4,7,Objective cure or improvement of incontinence: 24 to 36 months,6,468.0,385.0,0.9925895335570076,0.8323539083739457,0.015022012826224729
CD008709_pub4,8,"Number of women affected by mesh exposure, extrusion or erosion in any area",5,228.0,6.0,0.6044755693942809,0.2628784141176123,0.7204115379178189
CD008709_pub4,8,Objective cure or improvement of incontinence: 36+ months,6,381.0,316.0,1.0850508735071056,0.5092244152810635,0.9013467620564739
CD008709_pub4,9,Patient-reported pain: 30 days to 12 months,7,373.0,6.0,2.7518946235142456,5.358495839230493e-07,0.9811709774590637
CD008709_pub4,9,Urinary retention,5,233.0,8.0,0.7173858982217868,0.18697112548296183,0.5114838647962796
CD008709_pub4,10,Bladder or urethral injuries: less than 30 days after surgery,6,271.0,3.0,0.6840781323751057,0.07418022342913044,0.6224141766268398
CD008709_pub4,10,Patient-reported pain: 12 to 24 months,8,343.0,12.0,0.23853427483649392,2.0696193134664544,0.853243054189966
CD008709_pub4,12,Dyspareunia,10,495.0,21.0,1.4103804239506805,0.0033133741507780953,0.5592232836845228
CD008709_pub4,12,"Infections (e.g. UTI, mesh infection)",3,160.0,24.0,0.8694905275162084,0.33640363791197275,0.24499685741485677
CD008709_pub4,13,De novo urgency,4,194.0,28.0,1.0881659965421426,0.09721576714098089,0.15245730027807158
CD008709_pub4,13,"Number of women affected by mesh exposure, extrusion or erosion in any area",22,1659.0,54.0,0.6505183067884202,0.4569859800605407,0.9079316278548644
CD008709_pub4,14,Requiring repeat continence surgery or mesh revision,3,153.0,20.0,0.46336931826224814,1.824548685310125,0.9585003922290765
CD008709_pub4,14,Urinary retention,31,1995.0,57.0,0.7354846882078878,0.20294688463421998,0.8159028994690287
CD008709_pub4,15,Bladder or urethral injuries: less than 30 days after surgery,25,1699.0,7.0,1.0379805333768521,0.003397628872949382,0.010220407499552997
CD008709_pub4,16,Other injuries: less than 30 days after surgery,17,1069.0,16.0,0.9572293814013026,0.017191423473788423,0.026908965076565705
CD008709_pub4,17,"Infections (e.g. UTI, mesh infections)",19,1319.0,82.0,0.893634633918113,0.13218020894955612,0.11922648826843107
CD008709_pub4,18,De novo urgency,20,1168.0,115.0,0.8278505616370471,0.2941099866476425,0.34679748655344367
CD008709_pub4,20,Requiring repeat continence surgery or mesh revision,19,1224.0,80.0,1.1209629823907603,0.03255411969125056,0.3755651990570449
CD008858_pub5,1,Cumulative incidence of herpes zoster,5,84384.0,749.0,0.42780593582133264,3.939231588577385,0.5939456619509798
CD008858_pub5,2,Participants with adverse events,71,202401.0,11940.0,1.0758718792190536,0.024799717442871697,0.030611053557181966
CD008858_pub5,3,Participants with adverse events,42,153815.0,34293.0,1.6374369086417437,0.00015241383630594155,0.4927321733007364
CD008858_pub5,4,Dropouts,27,147206.0,1891.0,0.3299993890231444,28.315297423285585,0.8985158949310209
CD008858_pub5,5,Participants with no follow-up,3,25304.0,66.0,0.2610354379484865,4.6793818389575765,0.9954894607558438
CD008873_pub5,4,Preterm birth (less than 37 weeks' gestation) (ALL),3,722.0,25.0,0.4653469341296601,1.2397672987260557,0.9912639298997051
CD008873_pub5,5,Low birthweight (less than 2500 g) (ALL),3,207.0,28.0,0.6906522625262506,0.7382525848609623,0.9599795713291461
CD008873_pub5,6,Caesarean section,3,289.0,100.0,0.820008968274263,1.0518826090167237,0.25411641418174935
CD008879_pub3,1,Non-infectious complications,15,874.0,167.0,1.0901494060147825,0.10666486877765421,0.314681417609317
CD008879_pub3,2,Infectious complications,14,828.0,235.0,0.7639528437483103,1.3796215308060982,0.8326917762716
CD008940_pub4,1,Completion of scheduled treatment,6,89.0,48.0,0.9368309936002921,0.7309423262971271,0.7071010743739964
CD008940_pub4,1,Participants abstinent at end of treatment,20,548.0,171.0,0.8665909077470724,0.6914479529528457,0.7171699508896228
CD008940_pub4,2,Participants experiencing adverse events,26,1205.0,683.0,1.0800451396040014,0.3298534961886746,0.5306472809206262
CD008940_pub4,3,Completion of scheduled treatment,3,228.0,165.0,0.911609325201139,1.1174582637887038,0.49961340720592573
CD008940_pub4,3,Participants experiencing severe adverse events,26,1197.0,17.0,0.9099627032188736,0.018765751463730523,0.060304043543176755
CD008940_pub4,3,Participants withdrawn due to adverse effects,3,105.0,1.0,0.0,1.0,1.0
CD008940_pub4,4,Completion of scheduled treatment,5,123.0,65.0,1.1045763280089556,0.28882515519776,0.24103157838035194
CD008940_pub4,4,Participants withdrawn due to adverse effects,24,1100.0,40.0,0.7245610221849439,0.1762039322887533,0.4201263553771113
CD008940_pub4,5,Completion of scheduled treatment,28,1262.0,738.0,1.016726312378377,0.502864916440257,0.024115097350759118
CD008973_pub3,1,Complete resolution of phimosis,10,461.0,279.0,0.9541334093998523,0.8580792026132326,0.2408288842602483
CD008973_pub3,2,Partial resolution of phimosis,7,416.0,201.0,1.2841611955063674,0.10292728577761759,0.6671016339069926
CD008973_pub3,5,Adverse effects (any),11,554.0,1.0,0.0,1.0,1.0
CD008973_pub3,6,Complete resolution of phimosis (subgroup analysis based on age),10,461.0,279.0,0.9523974984304919,0.8566230362680477,0.25586364424113206
CD008973_pub3,7,Complete resolution of phimosis (subgroup analysis based on duration of treatment),10,461.0,279.0,0.9523399858309402,0.8576865740731284,0.25409059844818505
CD008973_pub3,8,Complete resolution of phimosis (subgroup analysis based on potency of corticosteroid),10,461.0,279.0,0.9543183004314978,0.8567203569557298,0.2418811500943372
CD009022_pub4,7,Conversion to laparoscopic (use of more than one additional port)/open surgery (rate),9,574.0,32.0,0.8852525608195516,0.10998639131498271,0.11577141745828445
CD009022_pub4,8,Use of additional port site (rate),5,328.0,24.0,2.5039606241751855,1.430036324439734e-05,0.9109594527518532
CD009022_pub4,9,Wound infection (rate),5,250.0,11.0,0.3049784219486349,1.8728428131103376,0.9265310763911098
CD009022_pub4,10,Intra-abdominal collection (rate),5,339.0,12.0,0.9948454776241971,0.039243627938134344,0.0007869317868534065
CD009022_pub4,11,Postoperative ileus (rate),3,249.0,4.0,0.6744638886029577,0.08926349759436801,0.7616223343249969
CD009102_pub2,1,Death before discharge,3,553.0,31.0,2.2358142018373277,2.25567198701687e-05,0.9983271143531313
CD009102_pub2,2,Intubation and mechanical ventilation in DR,5,689.0,95.0,4.852739568349837,2.3873585512721598e-12,0.9112471356693238
CD009102_pub2,3,Chest compressions in DR,3,553.0,9.0,0.9870297578549574,0.017817447406251997,0.13812354540792438
CD009102_pub2,6,Intubation and mechanical ventilation within 24 hours of birth,3,371.0,210.0,1.0491398311889464,0.4282004552538315,0.40619379737306993
CD009102_pub2,12,Cranial ultrasound abnormalities (IVH grade ≥ 3 or periventricular leukomalacia),3,371.0,24.0,0.8283000642755005,0.1840007422232829,0.5654097485306445
CD009106_pub3,2,Neonatal mortality in the first 24 hours of life,6,97968.0,410.0,0.8824977415526184,0.016822224148057775,0.8498415092207968
CD009235_pub4,2,Mortality,38,1814.0,302.0,0.8109615667750352,0.6794378920455377,0.9018076959396657
CD009235_pub4,9,Reintubation,27,1282.0,124.0,1.1067212797190304,0.05613469940343476,0.11141209727345325
CD009235_pub4,10,Self-extubation,12,646.0,29.0,0.8108513098149253,0.13210506837427316,0.4922077402712751
CD009235_pub4,11,Non invasive ventilation following extubation,22,1202.0,161.0,0.868148618500262,0.23675045778603868,0.13053888272443726
CD009235_pub4,12,Prolonged mechanical ventilation,10,569.0,24.0,0.8737873800344328,0.0836834015455088,0.22078757846925434
CD009235_pub4,13,Tracheostomy,17,935.0,137.0,1.1159474058361998,0.05352884343517921,0.19204435027166233
CD009235_pub4,16,Reintubation by study population,27,1282.0,124.0,1.1239040629807677,0.05104612871440594,0.14792779689444546
CD009235_pub4,19,Reintubation by automated system,27,1282.0,124.0,1.1220564461297902,0.051744730471657535,0.1387491149451744
